C,O,CC,C1=CC=CC=C1,C=O,CC1=CC=CC=C1,CO,CC=O,CCC,N,COC,CCN,CCNC,O=P,NC=O,CCO,CCOC,COC=O,NCC1=CC=CC=C1,CCC=O,CP,CCCC,CCNCC,CCOCC,CC1=CC=CC(C)=C1,O=PC1=CC=CC=C1,OCC1=CC=CC=C1,CPC,CC1=CC=CC=C1C,CPC1=CC=CC=C1,COC1=CC=C(C)C=C1,CC1=CC(C=O)=CC=C1,CCCNC,CCCC=O,CC1=CC=CC=C1C=O,O=CC1=CC=CC(C=O)=C1,CCCCCC,CPO,OCCO,CNCC1=CC(C)=CC=C1,O=CC1=CC=CC=C1C=O,O=CC1=CC=C(C=O)C=C1,CC1=CC=CC=C1CN,O=C1NCC2=C1C=CC=C2,CN(C)CC1=CC=CC=C1,CC1=CC(CNC2=CC=CC=C2)=CC=C1,COPC1=CC=CC=C1,C1=CC=C(C2=CC=CC=C2)C=C1,CCCNCC,CCOC1=CC=CC=C1,CPOC1=CC=CC=C1,CC1=CC=C(CN)C=C1,CCCCCNC,CNC1=CC(C)=CC=C1,CC1=CC=C(C)C(C)=C1,CC1=CC(C=O)=C(C)C=C1,CC1=CC2=C(C=C1)C(=O)NC2,CC1=CC=C(CO)C=C1,CC1=CC2=C(C=C1)CN(C)C2,CC1=CC=C2C(=O)N(C)CC2=C1,COC(=O)C1=CC=C(C)C=C1,CCNC(=O)CC,CCOCC1=CC=C(C)C=C1,CCCCCCNC(C)=O,CC1=CC(C=O)=CC(NC=O)=C1,CC(C=O)CC=O,CCCCNCCC,O=CC1=CC(C(=O)O)=CC=C1,CCOC(=O)C1=CC(C)=CC=C1,CC1=CC=C(COCCO)C=C1,CC1=CC=CC(NCC2=CC=CC=C2)=C1,CCCCCNCCCC,CCOC(=O)C1=CC(C=O)=CC=C1,CCCP,O=CC1=CC(C(=O)OCCO)=CC=C1,CCCCCCNC(=O)CC,O=CCCPC1=CC=CC=C1,C1=NC=NC=N1,CC1=CC=C(CNC2=CC(C)=CC=C2)C=C1,CCCP(=O)(OC)C1=CC=CC=C1,COP(=O)(CCC=O)C1=CC=CC=C1,[NH4+],CCCCCCNC(=O)CCCC,*P
10.636364,4.090909,3.090909,1.0909091,2.0,2.090909,3.090909,2.0,0.0,0.09090909,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09090909,0.0,1.0,0.0,0.0,0.0,0.0,0.18181819,0.0,0.0,0.0,0.09090909,0.0,0.0,1.0,0.0,0.0,0.90909094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90909094,0.0,0.0,0.90909094,0.0,0.90909094,0.0,0.0,0.0,0.0,0.09090909,0.09090909,0.90909094,0.0,0.0,0.09090909,0.0,0.09090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.913043,4.130435,3.1304348,1.1304348,2.0,2.1304348,3.1304348,2.0,0.0,0.13043478,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13043478,0.0,1.0,0.0,0.0,0.0,0.0,0.26086956,0.0,0.0,0.0,0.13043478,0.0,0.0,1.0,0.0,0.0,0.8695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8695652,0.0,0.0,0.8695652,0.0,0.8695652,0.0,0.0,0.0,0.0,0.13043478,0.13043478,0.8695652,0.0,0.0,0.13043478,0.0,0.13043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.380953,4.0,3.0952382,1.0476191,2.0,2.0952382,3.0,2.0,0.0,0.0952381,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04761905,0.0,1.0,0.0,0.04761905,0.0,0.0,0.0952381,0.0,0.0,0.0,0.04761905,0.0,0.0,1.0,0.0,0.0,0.95238096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95238096,0.0,0.0,0.95238096,0.0,0.95238096,0.0,0.0,0.0,0.0,0.04761905,0.04761905,0.95238096,0.0,0.0,0.04761905,0.0,0.04761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.727273,4.0,3.1818182,1.0909091,2.0,2.1818182,3.0,2.0,0.0,0.18181819,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09090909,0.0,1.0,0.0,0.09090909,0.0,0.0,0.18181819,0.0,0.0,0.0,0.09090909,0.0,0.0,1.0,0.0,0.0,0.90909094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90909094,0.0,0.0,0.90909094,0.0,0.90909094,0.0,0.0,0.0,0.0,0.09090909,0.09090909,0.90909094,0.0,0.0,0.09090909,0.0,0.09090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.043478,4.0,3.2608695,1.1304348,2.0,2.2608695,3.0,2.0,0.0,0.26086956,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13043478,0.0,1.0,0.0,0.13043478,0.0,0.0,0.26086956,0.0,0.0,0.0,0.13043478,0.0,0.0,1.0,0.0,0.0,0.8695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8695652,0.0,0.0,0.8695652,0.0,0.8695652,0.0,0.0,0.0,0.0,0.13043478,0.13043478,0.8695652,0.0,0.0,0.13043478,0.0,0.13043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.142858,4.2380953,3.4285715,1.0952381,2.047619,2.0952382,3.3809524,2.0952382,0.2857143,0.0,1.1904762,0.0,0.0,0.0,0.0,3.0952382,2.0952382,1.0,0.0,0.0952381,0.0,0.2857143,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0952381,0.0,0.0,0.04761905,0.0,1.0476191,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.2,4.04,3.06,1.02,2.04,2.02,3.0,2.04,0.02,0.02,1.0,0.04,0.08,0.0,0.04,3.0,2.0,1.0,0.0,0.02,0.0,0.0,0.02,1.0,0.02,0.0,1.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.98,0.0,0.0,0.98,0.02,0.98,0.0,0.08,0.0,0.0,0.02,0.02,0.98,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.809524,4.095238,3.2380953,1.0952381,2.0,2.0952382,3.1904762,2.0,0.2857143,0.0,1.0952381,0.0,0.0,0.0,0.0,3.0952382,2.0952382,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0476191,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.714286,4.095238,3.142857,1.0952381,2.0,2.0952382,3.1904762,2.0,0.04761905,0.0,1.0952381,0.0,0.0,0.0,0.0,3.0952382,2.0952382,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0476191,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.363636,4.181818,3.2727273,1.1818181,2.0,2.1818182,3.3636363,2.0,0.09090909,0.0,1.1818181,0.0,0.0,0.0,0.0,3.1818182,2.1818182,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18181819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0909091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5,4.3333335,3.5,1.3333334,2.0,2.3333333,3.6666667,2.0,0.16666667,0.0,1.3333334,0.0,0.0,0.0,0.0,3.3333333,2.3333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.461538,4.4615383,3.6923077,1.4615384,2.0,2.4615386,3.9230769,2.0,0.23076923,0.0,1.4615384,0.0,0.0,0.0,0.0,3.4615386,2.4615386,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.46153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2307693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.666667,4.142857,3.047619,1.0952381,2.0,2.0,3.2857144,2.0,0.0,0.0,1.1428572,0.0,0.0,0.0,0.0,3.0952382,2.0952382,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0476191,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.272727,4.2727275,3.090909,1.1818181,2.0,2.0,3.5454545,2.0,0.0,0.0,1.2727273,0.0,0.0,0.0,0.0,3.1818182,2.1818182,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0909091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.333333,4.5,3.1666667,1.3333334,2.0,2.0,4.0,2.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,3.3333333,2.3333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.230769,4.6923075,3.2307692,1.4615384,2.0,2.0,4.3846154,2.0,0.0,0.0,1.6923077,0.0,0.0,0.0,0.0,3.4615386,2.4615386,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2307693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.952381,4.1904764,3.047619,1.1428572,2.0,2.0,3.3809524,2.0,0.0,0.0,1.1904762,0.0,0.0,0.0,0.0,3.0952382,2.0952382,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0476191,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.818182,4.3636365,3.090909,1.2727273,2.0,2.0,3.7272727,2.0,0.0,0.0,1.3636364,0.0,0.0,0.0,0.0,3.1818182,2.1818182,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0909091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.333333,4.6666665,3.1666667,1.5,2.0,2.0,4.3333335,2.0,0.0,0.0,1.6666666,0.0,0.0,0.0,0.0,3.3333333,2.3333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.615385,4.923077,3.2307692,1.6923077,2.0,2.0,4.8461537,2.0,0.0,0.0,1.9230769,0.0,0.0,0.0,0.0,3.4615386,2.4615386,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2307693,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.761905,4.095238,2.952381,1.1428572,2.0,2.0,3.1904762,2.0,0.0,0.0,1.0952381,0.0,0.0,0.0,0.0,2.9047618,1.9523809,1.0,0.0,0.0,0.0,0.0,0.0,0.95238096,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95238096,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.95238096,0.0,0.0,0.0,0.0,0.0,0.0,0.95238096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.454545,4.181818,2.909091,1.2727273,2.0,2.0,3.3636363,2.0,0.0,0.0,1.1818181,0.0,0.0,0.0,0.0,2.8181818,1.9090909,1.0,0.0,0.0,0.0,0.0,0.0,0.90909094,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90909094,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.90909094,0.0,0.0,0.0,0.0,0.0,0.0,0.90909094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.666667,4.3333335,2.8333333,1.5,2.0,2.0,3.6666667,2.0,0.0,0.0,1.3333334,0.0,0.0,0.0,0.0,2.6666667,1.8333334,1.0,0.0,0.0,0.0,0.0,0.0,0.8333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8333333,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.692307,4.4615383,2.7692308,1.6923077,2.0,2.0,3.9230769,2.0,0.0,0.0,1.4615384,0.0,0.0,0.0,0.0,2.5384614,1.7692307,1.0,0.0,0.0,0.0,0.0,0.0,0.7692308,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692308,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7692308,0.0,0.0,0.0,0.0,0.0,0.0,0.7692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.727273,4.0,3.1818182,1.0909091,2.0,2.1818182,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09090909,0.0,1.0,0.0,0.09090909,0.0,0.0,0.09090909,0.0,0.0,0.18181819,0.0,0.0,0.0,1.0,0.0,0.09090909,0.90909094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909,0.09090909,0.0,0.90909094,0.0,0.0,0.90909094,0.0,0.90909094,0.0,0.0,0.0,0.0,0.0,0.09090909,0.90909094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.333333,4.0,3.3333333,1.1666666,2.0,2.3333333,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666667,0.0,1.0,0.0,0.16666667,0.0,0.0,0.16666667,0.0,0.0,0.33333334,0.0,0.0,0.0,1.0,0.0,0.16666667,0.8333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666667,0.16666667,0.0,0.8333333,0.0,0.0,0.8333333,0.0,0.8333333,0.0,0.0,0.0,0.0,0.0,0.16666667,0.8333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.285714,4.0,3.5714285,1.2857143,2.0,2.5714285,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2857143,0.0,1.0,0.0,0.2857143,0.0,0.0,0.2857143,0.0,0.0,0.5714286,0.0,0.0,0.0,1.0,0.0,0.2857143,0.71428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857143,0.2857143,0.0,0.71428573,0.0,0.0,0.71428573,0.0,0.71428573,0.0,0.0,0.0,0.0,0.0,0.2857143,0.71428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.727273,4.0,3.1818182,1.0909091,2.0,2.1818182,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.90909094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.761905,4.095238,3.1904762,1.0952381,2.0952382,2.1904762,3.0,2.0952382,0.0,0.04761905,1.0,0.0952381,0.1904762,0.0,0.0952381,3.0,2.0,1.0,0.0952381,0.0,0.0,0.0,0.04761905,1.0,0.0952381,0.0,1.0,0.0,0.04761905,0.0,0.0,0.14285715,0.0,0.0,0.0952381,0.04761905,0.0,0.0,1.0,0.0952381,0.04761905,0.95238096,0.04761905,0.0952381,0.04761905,0.04761905,0.0,0.0,0.0,0.0,0.0,0.04761905,0.0,0.1904762,0.04761905,0.04761905,0.04761905,0.95238096,0.04761905,0.04761905,0.95238096,0.0,0.95238096,0.0,0.1904762,0.0,0.0,0.04761905,0.04761905,0.95238096,0.1904762,0.0,0.04761905,0.0,0.04761905,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.0
11.454545,4.181818,3.3636363,1.1818181,2.1818182,2.3636363,3.0,2.1818182,0.0,0.09090909,1.0,0.18181819,0.36363637,0.0,0.18181819,3.0,2.0,1.0,0.18181819,0.0,0.0,0.0,0.09090909,1.0,0.18181819,0.0,1.0,0.0,0.09090909,0.0,0.0,0.27272728,0.0,0.0,0.18181819,0.09090909,0.0,0.0,1.0,0.18181819,0.09090909,0.90909094,0.09090909,0.18181819,0.09090909,0.09090909,0.0,0.0,0.0,0.0,0.0,0.09090909,0.0,0.36363637,0.09090909,0.09090909,0.09090909,0.90909094,0.09090909,0.09090909,0.90909094,0.0,0.90909094,0.0,0.36363637,0.0,0.0,0.09090909,0.09090909,0.90909094,0.36363637,0.0,0.09090909,0.0,0.09090909,0.0,0.0,0.0,0.18181819,0.0,0.0,0.0,0.0,0.0
10.0,4.029703,3.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.00990099,0.0,3.0,2.0,1.0,0.0,0.0,0.00990099,0.0,0.0,1.0,0.00990099,0.00990099,1.0,0.0,0.0,0.0,0.0,0.01980198,0.0,0.0,0.0,0.00990099,0.0,0.01980198,1.0,0.0,0.0,0.990099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.990099,0.0,0.0,0.990099,0.0,0.990099,0.0,0.0,0.0,0.0,0.00990099,0.00990099,0.990099,0.0,0.0,0.00990099,0.0,0.00990099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,4.0588236,3.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.019607844,0.0,3.0,2.0,1.0,0.0,0.0,0.019607844,0.0,0.0,1.0,0.019607844,0.019607844,1.0,0.0,0.0,0.0,0.0,0.039215688,0.0,0.0,0.0,0.019607844,0.0,0.039215688,1.0,0.0,0.0,0.98039216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98039216,0.0,0.0,0.98039216,0.0,0.98039216,0.0,0.0,0.0,0.0,0.019607844,0.019607844,0.98039216,0.0,0.0,0.019607844,0.0,0.019607844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,4.0,10.0,2.0,2.0,2.0,1.0,2.0,8.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
22.11885,3.8445032,9.740838,1.8963354,1.9481677,1.8963354,0.9481677,1.9481677,7.7926707,1.0,0.0,1.9481677,1.8963354,0.9481677,0.9481677,0.0,0.0,0.0,0.0,2.8963354,1.8963354,4.8963356,0.9481677,0.0,0.0,0.9481677,0.0,0.9481677,0.0,0.9481677,0.0,0.0,2.8445032,2.8963354,0.0,0.0,1.0,1.8963354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9481677,0.9481677,2.8445032,0.0,1.8963354,0.0,0.9481677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8963354,0.0,0.9481677,0.0,0.9481677,2.8445032,0.0,0.0,0.0,0.0,0.9481677,0.0,1.8963354,0.0,1.8963354,0.9481677,0.0,0.0,1.8963354,0.9481677,0.0,0.0,0.0
10.215264,4.0430527,3.0645792,1.0215265,2.043053,2.0215263,3.0,2.043053,0.021526419,0.021526419,1.0,0.043052837,0.086105675,0.0,0.043052837,3.0,2.0,1.0,0.0,0.021526419,0.0,0.0,0.021526419,1.0,0.021526419,0.0,1.0,0.0,0.0,0.0,0.0,0.043052837,0.043052837,0.0,0.0,0.021526419,0.0,0.0,1.0,0.0,0.0,0.9784736,0.0,0.0,0.0,0.0,0.0,0.0,0.021526419,0.0,0.0,0.0,0.0,0.086105675,0.0,0.0,0.0,0.9784736,0.0,0.0,0.9784736,0.021526419,0.9784736,0.0,0.086105675,0.0,0.0,0.021526419,0.021526419,0.9784736,0.0,0.0,0.021526419,0.0,0.021526419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
