combination_id,freq_threshold,var_threshold,mi_threshold,corr_threshold,feature_count,performance
70,0.01,0.01,70,0.8,44,0.8210830631000594
71,0.01,0.01,70,0.85,53,0.829391231697301
72,0.01,0.01,70,0.9,65,0.8414910150386588
73,0.01,0.01,70,0.95,104,0.8371633294627433
74,0.01,0.01,70,0.98,137,0.8388519924098672
75,0.01,0.02,30,0.8,56,0.8070527344303151
76,0.01,0.02,30,0.85,67,0.8188415134951429
77,0.01,0.02,30,0.9,84,0.8202974100087796
78,0.01,0.02,30,0.95,135,0.8397361508397292
79,0.01,0.02,30,0.98,193,0.8376245256166983
80,0.01,0.02,40,0.8,51,0.8171396634002661
81,0.01,0.02,40,0.85,63,0.8174989025460929
82,0.01,0.02,40,0.9,79,0.8172852530516298
83,0.01,0.02,40,0.95,124,0.8319155526919483
84,0.01,0.02,40,0.98,178,0.835786378826928
85,0.01,0.02,50,0.8,48,0.8143543430853324
86,0.01,0.02,50,0.85,58,0.8212234309949306
87,0.01,0.02,50,0.9,75,0.8218218088872525
88,0.01,0.02,50,0.95,115,0.8353167747599762
89,0.01,0.02,50,0.98,162,0.8343234019655046
90,0.01,0.02,60,0.8,42,0.811499635362089
91,0.01,0.02,60,0.85,52,0.8201215518706277
