DOI,type,polymer_family,PolymerName,co_smiles,smiles1,smiles2,co_content1,wt1,mol1,co_smiles1,co_content2,wt2,mol2,mix_content1,mix_smiles1,mix_wt1,mix_mol1,Tg,source_record_id,source_row_index,base_mass,base_moles,composition_mode,review_reason,exclusion_reason,mutual_exclusivity_check,co_n_components,co_source_fields,copolymer_amount_basis,co_component_molecular_weights,copolymer_component_molecular_weights,co_component_moles,copolymer_component_moles,co_mole_fractions,copolymer_mole_fractions,co_component_masses,co_conversions,copolymer_conversions,co_zero_components_ignored,blend_source_fields,blend_amount_basis,blend_component_masses,blend_weight_fractions,blend_component_moles,blend_mole_fractions,blend_component_molecular_weights,blend_conversions,blend_zero_components_ignored,composition_rule_version,molecular_weight_method,rdkit_version,co_content_labels,mix_content_labels,composition_valid
lbw,copolymer,,PET,,O=C([H])C1=CC=C(C(OCCO[H])=O)C=C1,O=C(NC1=CC=C(C=C1)C(OCCO[H])=O)C2=CC=C(C=C2)C([H])=O,,,100.0,,,,0.0,,,,,72.5,b3bb85c0727aacf9d5d360c2dcd1634d8bfc1dfd766802e590bc8bd5b1eb5f3c,425,19405.79088,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[194.0579088],[194.0579088],[100.0],[100.0],[1.0],[1.0],[19405.79088],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[2],[],[],[19405.79088],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
lbw,copolymer,,PET,,O=C([H])C1=CC=C(C(OCCO[H])=O)C=C1,O=C([H])C1=CC=C(C2=NC3=CC=C(C=C3N2)C(OCCO[H])=O)C=C1,,,100.0,,,,0.0,,,,,76.0,67016acb0094bf12ea11396167ecad08c567123ca3df06165539ecdb098e309b,426,19405.79088,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[194.0579088],[194.0579088],[100.0],[100.0],[1.0],[1.0],[19405.79088],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[2],[],[],[19405.79088],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1016/j.eurpolymj.2020.110230,copolymer,,PET,,O=C([H])C1=CC=C(C=C1)C(OCCO[H])=O,O=C(C1=CC(C([H])=O)=CC(/N=C/C2=CC=C(C=C2)[N+]([O-])=O)=C1)OCCO[H],,,100.0,,,,0.0,,,,,78.0,c79033678b7954b9ab75f84d998f72e57f8caa10e8187afbbdf388e2939b6085,427,19405.79088,100.0,homopolymer,,,passed,1,"[""mol1""]","[""mol1""]",[194.0579088],[194.0579088],[100.0],[100.0],[1.0],[1.0],[19405.79088],"[""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight""]",[2],[],[],[19405.79088],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
lbw,copolymer,,PET-co- DMPIM10,,O=C([H])C1=CC=C(C(OCCO[H])=O)C=C1,[H]C(C1=CC(C2=NC3=CC=CC=C3N2)=CC(C(OCCO[H])=O)=C1)=O,,,100.0,,,,10.0,,,,,94.0,32125e27abe43bbc58bd5d23659cf7cf2f5af859c79c262510e218c7f8975473,428,22506.74444928,110.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[194.0579088,310.09535692799994]","[194.0579088,310.09535692799994]","[100.0,10.0]","[100.0,10.0]","[0.9090909090909091,0.09090909090909091]","[0.9090909090909091,0.09090909090909091]","[19405.79088,3100.9535692799996]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[22506.74444928],[1.0],[110.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
lbw,copolymer,,PET-co- DMPIM20,,O=C([H])C1=CC=C(C(OCCO[H])=O)C=C1,[H]C(C1=CC(C2=NC3=CC=CC=C3N2)=CC(C(OCCO[H])=O)=C1)=O,,,100.0,,,,20.0,,,,,104.0,c0155fa7a383b0f937fbf7f3a848f3ffb0d211209b329128cd7958e0582ae98c,429,25607.69801856,120.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[194.0579088,310.09535692799994]","[194.0579088,310.09535692799994]","[100.0,20.0]","[100.0,20.0]","[0.8333333333333334,0.16666666666666666]","[0.8333333333333334,0.16666666666666666]","[19405.79088,6201.907138559999]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[25607.69801856],[1.0],[120.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
lbw,copolymer,,PET-co- DMPNM10,,O=C([H])C1=CC=C(C(OCCO[H])=O)C=C1,[H]C(C1=CC(C2=NC3=CC=CC=C3N2C)=CC(C(OCCO[H])=O)=C1)=O,,,100.0,,,,10.0,,,,,87.0,58c1b058bba94677c470cb2ae6f9c940c1d36001a5c755d4878cc36f81a8feda,430,22646.90094992,110.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[194.0579088,324.11100699199994]","[194.0579088,324.11100699199994]","[100.0,10.0]","[100.0,10.0]","[0.9090909090909091,0.09090909090909091]","[0.9090909090909091,0.09090909090909091]","[19405.79088,3241.1100699199997]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[22646.90094992],[1.0],[110.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1007/s00289-016-1652-0,copolymer,,IA,,OCC1=CC=C(C=C1)C2(CCCCC2)C3=CC=C(C=C3)CO,O=C(CCC(Cl)=O)Cl,,,50.0,,,,50.0,,,,,114.4,f53088dd8eb05b4e3fde58df34390d6518217e4bd612439ebfffa5bb448ba569,431,22506.8232368,100.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[296.177630008,153.958834728]","[296.177630008,153.958834728]","[50.0,50.0]","[50.0,50.0]","[0.5,0.5]","[0.5,0.5]","[14808.881500399999,7697.9417364]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[22506.8232368],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1007/s00289-016-1652-0,copolymer,,IIA,,CC(CC1)CCC1(C2=CC=C(C=C2)CO)C(C=C3)=CC=C3CO,O=C(CCCCCCC(Cl)=O)Cl,,,50.0,,,,50.0,,,,,102.34,72c9ffd4745c7dc6d3c491702f5159b6e89629b2b93f3d604a25d68e2810e3a1,432,26010.7357528,100.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[310.193280072,210.021434984]","[310.193280072,210.021434984]","[50.0,50.0]","[50.0,50.0]","[0.5,0.5]","[0.5,0.5]","[15509.664003599999,10501.0717492]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[26010.7357528],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1007/s00289-016-1652-0,copolymer,,IIB,,CC(CC1)CCC1(C2=CC=C(C=C2)CO)C(C=C3)=CC=C3CO,O=C(CCCCCCC(Cl)=O)Cl,,,50.0,,,,50.0,,,,,158.2,f2cfbf9ecdec07d2a9ab49e50c93a38e4f54c698441b60cf7d8fb842dcd4d765,433,26010.7357528,100.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[310.193280072,210.021434984]","[310.193280072,210.021434984]","[50.0,50.0]","[50.0,50.0]","[0.5,0.5]","[0.5,0.5]","[15509.664003599999,10501.0717492]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[26010.7357528],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1007/s00289-016-1652-0,copolymer,,IIC,,CC(CC1)CCC1(C2=CC=C(C=C2)CO)C(C=C3)=CC=C3CO,O=C(CCCCCCC(Cl)=O)Cl,,,50.0,,,,50.0,,,,,154.32,c48f37af38f258b92831ec69743098520725029782ee3f8ca7d287330d26430a,434,26010.7357528,100.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[310.193280072,210.021434984]","[310.193280072,210.021434984]","[50.0,50.0]","[50.0,50.0]","[0.5,0.5]","[0.5,0.5]","[15509.664003599999,10501.0717492]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[26010.7357528],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1007/s00289-016-1652-0,copolymer,,IIIA,,OCCCCOC1=CC=C(C=C1)C2(CCCCC2)C3=CC=C(C=C3)OCCCCO,ClC(C1=CC=C(C=C1)C(Cl)=O)=O,,,50.0,,,,50.0,,,,,62.17,064ec0d6e7c1da69ff2f261e0820e2cc806be8e1b9c50a72fc8dd527f2416f68,435,30711.009717999998,100.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[412.26135963199994,201.958834728]","[412.26135963199994,201.958834728]","[50.0,50.0]","[50.0,50.0]","[0.5,0.5]","[0.5,0.5]","[20613.067981599997,10097.9417364]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[30711.009717999998],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1007/s00289-016-1652-0,copolymer,,IIIB,,OCCCCOC1=CC=C(C=C1)C2(CCCCC2)C3=CC=C(C=C3)OCCCCO,ClC(C1=CC=C(C=C1)C(Cl)=O)=O,,,50.0,,,,50.0,,,,,138.2,a0cef257f5bdbfabc2c8df64094f74f69ce29f5001df93f6b408cd2877040732,436,30711.009717999998,100.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[412.26135963199994,201.958834728]","[412.26135963199994,201.958834728]","[50.0,50.0]","[50.0,50.0]","[0.5,0.5]","[0.5,0.5]","[20613.067981599997,10097.9417364]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[30711.009717999998],[1.0],[100.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1016/j.polymdegradstab.2022.110212,copolymer,,PA56,,[H]NCCCCCNC(CCCCC([H])=O)=O,O=C(C(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)CC([H])=O)NCCCCCN[H],,100.0,,,,0.0,,,,,,58.3,1f9c40e4db1adc8b0cf2824efc5a49cbf451c48003dbaf14d8ab43a650cf5182,437,100.0,0.46692288418446504,homopolymer,,,passed,1,"[""wt1""]","[""wt1""]",[214.168127944],[214.168127944],[0.46692288418446504],[0.46692288418446504],[1.0],[1.0],[100.0],"[""weight_amount_to_moles_by_exact_molecular_weight""]","[""weight_amount_to_moles_by_exact_molecular_weight""]",[2],[],[],[100.0],[1.0],[0.46692288418446504],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1016/j.polymdegradstab.2022.110212,copolymer,,PA56-2,,[H]NCCCCCNC(CCCCC([H])=O)=O,O=C(C(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)CC([H])=O)NCCCCCN[H],,98.0,,,,2.0,,,,,,58.9,8cd17a5e3cd8064225e329433d8bf743577ef8000ec7feda762fab7f5b0033ab,438,100.0,0.46241335163903474,copolymer,,,passed,2,"[""wt1"",""wt2""]","[""wt1"",""wt2""]","[214.168127944,414.17084397400004]","[214.168127944,414.17084397400004]","[0.45758442650077574,0.004828925138259012]","[0.45758442650077574,0.004828925138259012]","[0.9895571243322825,0.010442875667717587]","[0.9895571243322825,0.010442875667717587]","[98.0,2.0]","[""weight_amount_to_moles_by_exact_molecular_weight"",""weight_amount_to_moles_by_exact_molecular_weight""]","[""weight_amount_to_moles_by_exact_molecular_weight"",""weight_amount_to_moles_by_exact_molecular_weight""]",[],[],[],[100.0],[1.0],[0.46241335163903474],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1016/j.polymdegradstab.2022.110212,copolymer,,PA56-4,,[H]NCCCCCNC(CCCCC([H])=O)=O,O=C(C(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)CC([H])=O)NCCCCCN[H],,96.0,,,,4.0,,,,,,58.9,b0bfa0222d6233a4bc486670a2421a863409c35fcbbd0fbf23711bf6b0f23326,439,100.0,0.45790381909360445,copolymer,,,passed,2,"[""wt1"",""wt2""]","[""wt1"",""wt2""]","[214.168127944,414.17084397400004]","[214.168127944,414.17084397400004]","[0.44824596881708645,0.009657850276518025]","[0.44824596881708645,0.009657850276518025]","[0.9789085614187818,0.021091438581218237]","[0.9789085614187818,0.021091438581218237]","[96.0,4.0]","[""weight_amount_to_moles_by_exact_molecular_weight"",""weight_amount_to_moles_by_exact_molecular_weight""]","[""weight_amount_to_moles_by_exact_molecular_weight"",""weight_amount_to_moles_by_exact_molecular_weight""]",[],[],[],[100.0],[1.0],[0.45790381909360445],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1016/j.polymdegradstab.2022.110212,copolymer,,PA56-6,,[H]NCCCCCNC(CCCCC([H])=O)=O,O=C(C(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)CC([H])=O)NCCCCCN[H],,94.0,,,,6.0,,,,,,66.3,2ec50d6c5b176bbfefcefea8ce529e5488f5a58d994b0e203a292a998a336c03,440,100.0,0.4533942865481742,copolymer,,,passed,2,"[""wt1"",""wt2""]","[""wt1"",""wt2""]","[214.168127944,414.17084397400004]","[214.168127944,414.17084397400004]","[0.43890751113339715,0.014486775414777038]","[0.43890751113339715,0.014486775414777038]","[0.9680481738641455,0.031951826135854455]","[0.9680481738641455,0.031951826135854455]","[94.0,6.0]","[""weight_amount_to_moles_by_exact_molecular_weight"",""weight_amount_to_moles_by_exact_molecular_weight""]","[""weight_amount_to_moles_by_exact_molecular_weight"",""weight_amount_to_moles_by_exact_molecular_weight""]",[],[],[],[100.0],[1.0],[0.4533942865481742],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
10.1016/j.polymdegradstab.2022.110212,copolymer,,PA56-8,,[H]NCCCCCNC(CCCCC([H])=O)=O,O=C(C(CP1(OC2=CC=CC=C2C3=CC=CC=C31)=O)CC([H])=O)NCCCCCN[H],,92.0,,,,8.0,,,,,,69.4,b1ae2007a8d7c01384f72ff330e2b292f7a8659179ab354ecb5aa519e95d65f3,441,100.0,0.4488847540027439,copolymer,,,passed,2,"[""wt1"",""wt2""]","[""wt1"",""wt2""]","[214.168127944,414.17084397400004]","[214.168127944,414.17084397400004]","[0.42956905344970786,0.01931570055303605]","[0.42956905344970786,0.01931570055303605]","[0.9569695776459408,0.043030422354059225]","[0.9569695776459408,0.043030422354059225]","[92.0,8.0]","[""weight_amount_to_moles_by_exact_molecular_weight"",""weight_amount_to_moles_by_exact_molecular_weight""]","[""weight_amount_to_moles_by_exact_molecular_weight"",""weight_amount_to_moles_by_exact_molecular_weight""]",[],[],[],[100.0],[1.0],[0.4488847540027439],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
lbw,copolymer,,PET-co- DMPNM20,,O=C([H])C1=CC=C(C(OCCO[H])=O)C=C1,[H]C(C1=CC(C2=NC3=CC=CC=C3N2C)=CC(C(OCCO[H])=O)=C1)=O,,,100.0,,,,20.0,,,,,95.0,5c4f08162e0555d6829aab34c4aa0d715fd2a2d1d2ace5f0ab51fb0ee913d206,442,25888.01101984,120.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[194.0579088,324.11100699199994]","[194.0579088,324.11100699199994]","[100.0,20.0]","[100.0,20.0]","[0.8333333333333334,0.16666666666666666]","[0.8333333333333334,0.16666666666666666]","[19405.79088,6482.220139839999]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[25888.01101984],[1.0],[120.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
lbw,copolymer,,PET-co- DMPNM5,,O=C([H])C1=CC=C(C(OCCO[H])=O)C=C1,[H]C(C1=CC(C2=NC3=CC=CC=C3N2C)=CC(C(OCCO[H])=O)=C1)=O,,,100.0,,,,5.0,,,,,86.0,7064bd74b3da0606f9958c5d3d02b3a6159c7205d386f9d7964b6e34c1b77141,443,21026.345914960002,105.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[194.0579088,324.11100699199994]","[194.0579088,324.11100699199994]","[100.0,5.0]","[100.0,5.0]","[0.9523809523809523,0.047619047619047616]","[0.9523809523809523,0.047619047619047616]","[19405.79088,1620.5550349599998]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[21026.345914960002],[1.0],[105.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
lbw,copolymer,,PET-co- DMPOM20,,O=C([H])C1=CC=C(C(OCCO[H])=O)C=C1,[H]C(C1=CC(C2=NC3=CC=CC=C3O2)=CC(C(OCCO[H])=O)=C1)=O,,,100.0,,,,20.0,,,,,89.0,7a0494a8db75ddc00c5d9cf4a9ab0113ce682aa0edf618c3f71944c9e40bd940,444,25627.37833032,120.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[194.0579088,311.079372516]","[194.0579088,311.079372516]","[100.0,20.0]","[100.0,20.0]","[0.8333333333333334,0.16666666666666666]","[0.8333333333333334,0.16666666666666666]","[19405.79088,6221.587450319999]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[25627.37833032],[1.0],[120.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
lbw,copolymer,,PET-co- DMPSM20,,O=C([H])C1=CC=C(C(OCCO[H])=O)C=C1,[H]C(C1=CC(C2=NC3=CC=CC=C3S2)=CC(C(OCCO[H])=O)=C1)=O,,,100.0,,,,20.0,,,,,86.0,e3469b18ecdd6d1d4458f1892a4d541a54db469b4a18534d3f539d9a2c81c77c,445,25946.921457919998,120.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[194.0579088,327.056528896]","[194.0579088,327.056528896]","[100.0,20.0]","[100.0,20.0]","[0.8333333333333334,0.16666666666666666]","[0.8333333333333334,0.16666666666666666]","[19405.79088,6541.130577919999]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[25946.921457919998],[1.0],[120.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
lbw,copolymer,,PET-co-(m)DPBM10,,O=C([H])C1=CC=C(C(OCCO[H])=O)C=C1,O=C(C1=CC=C2C(NC(C3=CC=CC(C4=NC5=C(N4)C=C(C=C5)C([H])=O)=C3)=N2)=C1)OCCO[H],,,100.0,,,,10.0,,,,,102.0,9de3d3743a368cf3110d2fa1b1c6f03753567e2dd082be33cb9e266aa6c0246c,446,23667.11893056,110.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[194.0579088,426.13280505599994]","[194.0579088,426.13280505599994]","[100.0,10.0]","[100.0,10.0]","[0.9090909090909091,0.09090909090909091]","[0.9090909090909091,0.09090909090909091]","[19405.79088,4261.32805056]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[23667.11893056],[1.0],[110.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
lbw,copolymer,,PET-co-(m)DPBM5,,O=C([H])C1=CC=C(C(OCCO[H])=O)C=C1,O=C(C1=CC=C2C(NC(C3=CC=CC(C4=NC5=C(N4)C=C(C=C5)C([H])=O)=C3)=N2)=C1)OCCO[H],,,100.0,,,,5.0,,,,,94.0,e046195b4f960d1d9cc67d41aacc6c61e15532515f05b30a90c2ac403bfd2719,447,21536.45490528,105.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[194.0579088,426.13280505599994]","[194.0579088,426.13280505599994]","[100.0,5.0]","[100.0,5.0]","[0.9523809523809523,0.047619047619047616]","[0.9523809523809523,0.047619047619047616]","[19405.79088,2130.66402528]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[21536.45490528],[1.0],[105.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
lbw,copolymer,,PET-co-(p)DPBM10,,O=C([H])C1=CC=C(C(OCCO[H])=O)C=C1,O=C(OCCO[H])C1=CC2=C(C=C1)N=C(N2)C3=CC=C(C4=NC5=CC=C(C([H])=O)C=C5N4)C=C3,,,100.0,,,,10.0,,,,,103.0,63057fa0b05ecd65e28bbd53416b71466caa294d7dc774becacd6b2067c487e1,448,23667.11893056,110.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[194.0579088,426.132805056]","[194.0579088,426.132805056]","[100.0,10.0]","[100.0,10.0]","[0.9090909090909091,0.09090909090909091]","[0.9090909090909091,0.09090909090909091]","[19405.79088,4261.32805056]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[23667.11893056],[1.0],[110.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
lbw,copolymer,,PET-co-(p)DPBM5,,O=C([H])C1=CC=C(C(OCCO[H])=O)C=C1,O=C(OCCO[H])C1=CC2=C(C=C1)N=C(N2)C3=CC=C(C4=NC5=CC=C(C([H])=O)C=C5N4)C=C3,,,100.0,,,,5.0,,,,,95.0,66bda3f4da4ca8dbbba1e7f928db07e9e95bf0b0f78494b54d6d408afdc0a233,449,21536.45490528,105.0,copolymer,,,passed,2,"[""mol1"",""mol2""]","[""mol1"",""mol2""]","[194.0579088,426.132805056]","[194.0579088,426.132805056]","[100.0,5.0]","[100.0,5.0]","[0.9523809523809523,0.047619047619047616]","[0.9523809523809523,0.047619047619047616]","[19405.79088,2130.66402528]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]","[""molar_amount_to_mass_by_exact_molecular_weight"",""molar_amount_to_mass_by_exact_molecular_weight""]",[],[],[],[21536.45490528],[1.0],[105.0],[1.0],[],[],[],hierarchical_mole_internal_mass_blend_v1,RDKit.Chem.rdMolDescriptors.CalcExactMolWt,2022.09.5,"[null,null]","[null,null,null,null]",True
